CODIGO,TIPO,PARADAS
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18105,REG.EXP.,VALLADOLID-CAMPO GRANDE | VALLADOLID UNIVERSIDAD | CABEZÓN DEL PISUERGA | CORCOS-AGUILAREJO | CUBILLAS DE SANTA MARTA | DUEÑAS | VENTA DE BAÑOS | PALENCIA | MONZÓN DE CAMPOS | EL CARRIÓN | AMUSCO | PIÑA | FRÓMISTA | OSORNO | ESPINOSA DE VILLAGONZALO | HERRERA DE PISUERGA | ALAR DEL REY | MAVE | AGUILAR DE CAMPOO | QUINTANILLA DE LAS TORRES | MATAPORQUERA | REINOSA | BÁRCENA | LOS CORRALES DE BUELNA | TORRELAVEGA | RENEDO | MALIAÑO | VALDECILLA | SANTANDER
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18102,REG.EXP.,SANTANDER | VALDECILLA | MALIAÑO | RENEDO | TORRELAVEGA | LOS CORRALES DE BUELNA | BÁRCENA | REINOSA | MATAPORQUERA | QUINTANILLA DE LAS TORRES | AGUILAR DE CAMPOO | MAVE | ALAR DEL REY | HERRERA DE PISUERGA | ESPINOSA DE VILLAGONZALO | OSORNO | FRÓMISTA | PIÑA | AMUSCO | EL CARRIÓN | MONZÓN DE CAMPOS | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18010,MD,ALTSASU | ARAIA | AGURAIN-SALVATIERRA DE ÁLAVA | ALEGRÍA-DULANTZI | VITORIA-GASTEIZ | MIRANDA DE EBRO | PANCORBO | BRIVIESCA | BURGOS-ROSA MANZANO | VILLAQUIRÁN | QUINTANA DEL PUENTE | MAGAZ | VENTA DE BAÑOS | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
18010,MD,ALTSASU | ARAIA | AGURAIN-SALVATIERRA DE ÁLAVA | ALEGRÍA-DULANTZI | VITORIA-GASTEIZ | MIRANDA DE EBRO | PANCORBO | BRIVIESCA | BURGOS-ROSA MANZANO | VILLAQUIRÁN | QUINTANA DEL PUENTE | MAGAZ | VENTA DE BAÑOS | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
18010,MD,ALTSASU | ARAIA | AGURAIN-SALVATIERRA DE ÁLAVA | ALEGRÍA-DULANTZI | VITORIA-GASTEIZ | MIRANDA DE EBRO | PANCORBO | BRIVIESCA | BURGOS-ROSA MANZANO | VILLAQUIRÁN | QUINTANA DEL PUENTE | MAGAZ | VENTA DE BAÑOS | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
18010,MD,ALTSASU | ARAIA | AGURAIN-SALVATIERRA DE ÁLAVA | ALEGRÍA-DULANTZI | VITORIA-GASTEIZ | MIRANDA DE EBRO | PANCORBO | BRIVIESCA | BURGOS-ROSA MANZANO | VILLAQUIRÁN | QUINTANA DEL PUENTE | MAGAZ | PALENCIA
18002,MD,LEÓN | SAHAGÚN | VILLADA | PAREDES DE NAVA | PALENCIA | VENTA DE BAÑOS | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | HERRADÓN-LA CAÑADA | NAVALPERAL | LAS NAVAS DEL MARQUÉS | SANTA MARÍA DE LA ALAMEDA-PEGUERINOS | ROBLEDO DE CHAVELA | ZARZALEJO | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
18006,MD,LEÓN | SAHAGÚN | VILLADA | PAREDES DE NAVA | PALENCIA | VENTA DE BAÑOS | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | HERRADÓN-LA CAÑADA | NAVALPERAL | LAS NAVAS DEL MARQUÉS | SANTA MARÍA DE LA ALAMEDA-PEGUERINOS | ROBLEDO DE CHAVELA | ZARZALEJO | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
12100,REGIONAL,GIJÓN-SANZ CRESPO | CALZADA DE ASTURIAS | OVIEDO | LLAMAQUIQUE | MIERES-PUENTE | UJO | POLA DE LENA | CAMPOMANES | PUENTE DE LOS FIERROS | LINARES-CONGOSTINAS | BUSDONGO | VILLAMANÍN | SANTA LUCÍA | LA POLA DE GORDÓN | LA ROBLA | LEÓN | PALANQUINOS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18002,MD,LEÓN | SAHAGÚN | VILLADA | PAREDES DE NAVA | PALENCIA | VENTA DE BAÑOS | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | HERRADÓN-LA CAÑADA | NAVALPERAL | LAS NAVAS DEL MARQUÉS | SANTA MARÍA DE LA ALAMEDA-PEGUERINOS | ROBLEDO DE CHAVELA | ZARZALEJO | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
12100,REGIONAL,GIJÓN-SANZ CRESPO | CALZADA DE ASTURIAS | OVIEDO | LLAMAQUIQUE | MIERES-PUENTE | UJO | POLA DE LENA | CAMPOMANES | PUENTE DE LOS FIERROS | LINARES-CONGOSTINAS | BUSDONGO | VILLAMANÍN | SANTA LUCÍA | LA POLA DE GORDÓN | LA ROBLA | LEÓN | PALANQUINOS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
12100,REGIONAL,GIJÓN-SANZ CRESPO | CALZADA DE ASTURIAS | OVIEDO | LLAMAQUIQUE | MIERES-PUENTE | UJO | POLA DE LENA | CAMPOMANES | PUENTE DE LOS FIERROS | LINARES-CONGOSTINAS | BUSDONGO | VILLAMANÍN | SANTA LUCÍA | LA POLA DE GORDÓN | LA ROBLA | LEÓN | PALANQUINOS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18002,MD,LEÓN | SAHAGÚN | VILLADA | PAREDES DE NAVA | PALENCIA | VENTA DE BAÑOS | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | HERRADÓN-LA CAÑADA | NAVALPERAL | LAS NAVAS DEL MARQUÉS | SANTA MARÍA DE LA ALAMEDA-PEGUERINOS | ROBLEDO DE CHAVELA | ZARZALEJO | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
18006,MD,LEÓN | SAHAGÚN | VILLADA | PAREDES DE NAVA | PALENCIA | VENTA DE BAÑOS | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | HERRADÓN-LA CAÑADA | NAVALPERAL | LAS NAVAS DEL MARQUÉS | SANTA MARÍA DE LA ALAMEDA-PEGUERINOS | ROBLEDO DE CHAVELA | ZARZALEJO | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
12100,REGIONAL,GIJÓN-SANZ CRESPO | CALZADA DE ASTURIAS | OVIEDO | LLAMAQUIQUE | MIERES-PUENTE | UJO | POLA DE LENA | CAMPOMANES | PUENTE DE LOS FIERROS | LINARES-CONGOSTINAS | BUSDONGO | VILLAMANÍN | SANTA LUCÍA | LA POLA DE GORDÓN | LA ROBLA | LEÓN | PALANQUINOS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18214,REG.EXP.,LEÓN | PALANQUINOS | SANTAS MARTAS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | CISNEROS | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA
12100,REGIONAL,GIJÓN-SANZ CRESPO | CALZADA DE ASTURIAS | OVIEDO | LLAMAQUIQUE | MIERES-PUENTE | UJO | POLA DE LENA | CAMPOMANES | PUENTE DE LOS FIERROS | LINARES-CONGOSTINAS | BUSDONGO | VILLAMANÍN | SANTA LUCÍA | LA POLA DE GORDÓN | LA ROBLA | LEÓN | PALANQUINOS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18214,REG.EXP.,LEÓN | PALANQUINOS | SANTAS MARTAS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | CISNEROS | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA
18214,REG.EXP.,LEÓN | PALANQUINOS | SANTAS MARTAS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | CISNEROS | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA
12100,REGIONAL,GIJÓN-SANZ CRESPO | CALZADA DE ASTURIAS | OVIEDO | LLAMAQUIQUE | MIERES-PUENTE | UJO | POLA DE LENA | CAMPOMANES | PUENTE DE LOS FIERROS | LINARES-CONGOSTINAS | BUSDONGO | VILLAMANÍN | SANTA LUCÍA | LA POLA DE GORDÓN | LA ROBLA | LEÓN | PALANQUINOS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
12100,REGIONAL,GIJÓN-SANZ CRESPO | CALZADA DE ASTURIAS | OVIEDO | LLAMAQUIQUE | MIERES-PUENTE | UJO | POLA DE LENA | CAMPOMANES | PUENTE DE LOS FIERROS | LINARES-CONGOSTINAS | BUSDONGO | VILLAMANÍN | SANTA LUCÍA | LA POLA DE GORDÓN | LA ROBLA | LEÓN | PALANQUINOS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
12100,REGIONAL,GIJÓN-SANZ CRESPO | CALZADA DE ASTURIAS | OVIEDO | LLAMAQUIQUE | MIERES-PUENTE | UJO | POLA DE LENA | CAMPOMANES | PUENTE DE LOS FIERROS | LINARES-CONGOSTINAS | BUSDONGO | VILLAMANÍN | SANTA LUCÍA | LA POLA DE GORDÓN | LA ROBLA | LEÓN | PALANQUINOS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18002,MD,LEÓN | SAHAGÚN | VILLADA | PAREDES DE NAVA | PALENCIA | VENTA DE BAÑOS | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | HERRADÓN-LA CAÑADA | NAVALPERAL | LAS NAVAS DEL MARQUÉS | SANTA MARÍA DE LA ALAMEDA-PEGUERINOS | ROBLEDO DE CHAVELA | ZARZALEJO | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
18214,REG.EXP.,LEÓN | PALANQUINOS | SANTAS MARTAS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | CISNEROS | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA
18006,MD,LEÓN | SAHAGÚN | VILLADA | PAREDES DE NAVA | PALENCIA | VENTA DE BAÑOS | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | HERRADÓN-LA CAÑADA | NAVALPERAL | LAS NAVAS DEL MARQUÉS | SANTA MARÍA DE LA ALAMEDA-PEGUERINOS | ROBLEDO DE CHAVELA | ZARZALEJO | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
12100,REGIONAL,GIJÓN-SANZ CRESPO | CALZADA DE ASTURIAS | OVIEDO | LLAMAQUIQUE | MIERES-PUENTE | UJO | POLA DE LENA | CAMPOMANES | PUENTE DE LOS FIERROS | LINARES-CONGOSTINAS | BUSDONGO | VILLAMANÍN | SANTA LUCÍA | LA POLA DE GORDÓN | LA ROBLA | LEÓN | PALANQUINOS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18002,MD,LEÓN | SAHAGÚN | VILLADA | PAREDES DE NAVA | PALENCIA | VENTA DE BAÑOS | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | HERRADÓN-LA CAÑADA | NAVALPERAL | LAS NAVAS DEL MARQUÉS | SANTA MARÍA DE LA ALAMEDA-PEGUERINOS | ROBLEDO DE CHAVELA | ZARZALEJO | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
18214,REG.EXP.,LEÓN | PALANQUINOS | SANTAS MARTAS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | CISNEROS | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA
18006,MD,LEÓN | SAHAGÚN | VILLADA | PAREDES DE NAVA | PALENCIA | VENTA DE BAÑOS | VALLADOLID-CAMPO GRANDE | MEDINA DEL CAMPO | ARÉVALO | ÁVILA | HERRADÓN-LA CAÑADA | NAVALPERAL | LAS NAVAS DEL MARQUÉS | SANTA MARÍA DE LA ALAMEDA-PEGUERINOS | ROBLEDO DE CHAVELA | ZARZALEJO | EL ESCORIAL | VILLALBA DE GUADARRAMA | MADRID-PRÍNCIPE PÍO
12100,REGIONAL,GIJÓN-SANZ CRESPO | CALZADA DE ASTURIAS | OVIEDO | LLAMAQUIQUE | MIERES-PUENTE | UJO | POLA DE LENA | CAMPOMANES | PUENTE DE LOS FIERROS | LINARES-CONGOSTINAS | BUSDONGO | VILLAMANÍN | SANTA LUCÍA | LA POLA DE GORDÓN | LA ROBLA | LEÓN | PALANQUINOS | EL BURGO RANERO | SAHAGÚN | GRAJAL | VILLADA | PAREDES DE NAVA | BECERRIL | GRIJOTA | PALENCIA | VENTA DE BAÑOS | DUEÑAS | CUBILLAS DE SANTA MARTA | CORCOS-AGUILAREJO | CABEZÓN DEL PISUERGA | VALLADOLID UNIVERSIDAD | VALLADOLID-CAMPO GRANDE
18306,MD,SALAMANCA | MORISCOS | GOMECELLO | PITIEGUA | EL PEDROSO DE LA ARMUÑA | CANTALAPIEDRA | FRESNO EL VIEJO | EL CARPIO | MEDINA DEL CAMPO | POZALDEZ | MATAPOZUELOS | VALDESTILLAS | VIANA | VALLADOLID-CAMPO GRANDE | VALLADOLID UNIVERSIDAD | VENTA DE BAÑOS | PALENCIA
18306,MD,SALAMANCA | MORISCOS | GOMECELLO | PITIEGUA | EL PEDROSO DE LA ARMUÑA | CANTALAPIEDRA | FRESNO EL VIEJO | EL CARPIO | MEDINA DEL CAMPO | POZALDEZ | MATAPOZUELOS | VALDESTILLAS | VIANA | VALLADOLID-CAMPO GRANDE | VALLADOLID UNIVERSIDAD | VENTA DE BAÑOS | PALENCIA
37431,MD,SALAMANCA | CANTALAPIEDRA | FRESNO EL VIEJO | EL CARPIO | MEDINA DEL CAMPO | VALLADOLID-CAMPO GRANDE
00631,Intercity,SALAMANCA | CANTALAPIEDRA | FRESNO EL VIEJO | EL CARPIO | MEDINA DEL CAMPO | VALLADOLID-CAMPO GRANDE | BURGOS-ROSA MANZANO | MIRANDA DE EBRO | VITORIA-GASTEIZ | PAMPLONA/IRUÑA | ZARAGOZA DELICIAS
